UF;NACIONALIDADE;CLASSIFICACAO;QTD
PR;KUAITE;Residente;2
PR;ARGÉLIA;Temporário;1
PR;BURUNDI;Residente;6
PR;NEPAL;Residente;8
PR;GUIANA FRANCESA;Residente;8
PR;MALÁSIA;Temporário;3
PR;PAQUISTÃO;Temporário;6
PR;EGITO;Temporário;1
PR;TIMOR LESTE;Residente;5
PR;PANAMÁ;Temporário;17
PR;TOGO;Temporário;7
PR;MÉXICO;Provisório;5
PR;ALBÂNIA;Residente;4
PR;SURINAME;Residente;2
PR;GEÓRGIA;Residente;4
PR;COSTA DO MARFIM;Residente;7
PR;ARÁBIA SAUDITA;Provisório;2
PR;ROMÊNIA;Temporário;2
PR;UGANDA;Provisório;2
PR;COSTA RICA;Provisório;3
PR;EMIRADOS ÁRABES;Residente;1
PR;MONGÓLIA;Residente;1
PR;CANADÁ;Temporário;9
PR;FINLÂNDIA;Temporário;89
PR;FIJI, ILHAS;Residente;1
PR;FILIPINAS;Provisório;5
PR;ZÂMBIA;Residente;1
PR;PORTO RICO;Residente;2
PR;TUNÍSIA;Temporário;2
PR;DINAMARCA;Temporário;5
PR;GANA;Provisório;8
PR;BENIN;Provisório;5
PR;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;3
PR;SUÍCA;Provisório;2
PR;ARÁBIA SAUDITA;Residente;1
PR;GUINÉ EQUATORIAL;Residente;4
PR;INFNI;Residente;3
PR;BUTÃO;Residente;2
PR;TONGA;Residente;1
PR;UGANDA;Residente;1
PR;BHUTAN;Residente;2
PR;IÊMEN;Provisório;10
PR;JAMAICA;Temporário;3
PR;ZIMBÁBUE;Temporário;2
PR;ESTADOS UNIDOS;Provisório;2
PR;ANTÍGUA;Residente;2
PR;SAMOA OCIDENTAL;Residente;2
PR;GRÉCIA;Temporário;1
PR;VIETNAM DO NORTE;Residente;2
PR;CAZAQUISTÃO;Residente;1
PR;MAURITÂNIA;Residente;6
PR;HUNGRIA;Temporário;2
PR;GUATEMALA;Temporário;14
PR;TRINIDAD E TOBAGO;Provisório;2
PR;SAO TOMÉ E PRÍNCIPE;Residente;10
PR;HAITI;Provisório;12
PR;IRÃ;Provisório;2
PR;SÉRVIA;Temporário;1
PR;NAMÍBIA;Residente;1
PR;PAQUISTÃO;Provisório;13
PR;NEPAL;Temporário;2
PR;REP. MONTENEGRO;Residente;2
PR;SOMÁLIA;Temporário;1
PR;NEPAL;Provisório;1
PR;LUXEMBURGO;Residente;3
PR;SUÉCIA;Provisório;1
PR;PARAGUAI;Fronteiriço;1325
RJ;ANTILHAS HOLÂNDESAS;Residente;1
PI;VENEZUELA;Residente;177
PI;REINO UNIDO;Residente;21
PI;VENEZUELA;Temporário;109
PI;COLÔMBIA;Residente;378
PI;ALEMANHA;Residente;74
PI;COSTA RICA;Temporário;1
PI;ESTADOS UNIDOS;Residente;84
PI;CHINA;Residente;132
PI;CUBA;Residente;116
PI;ITÁLIA;Residente;150
PI;SAO TOMÉ E PRÍNCIPE;Residente;5
PI;SUÉCIA;Residente;11
PI;VENEZUELA;Provisório;134
PI;SUÍCA;Residente;48
PI;COLÔMBIA;Temporário;252
PI;JAPÃO;Residente;15
PI;EQUADOR;Residente;8
PI;PORTUGAL;Residente;189
PI;NOVA ZELÂNDIA;Residente;2
PI;POLÔNIA;Residente;11
PI;ARGENTINA;Residente;78
PI;ESPANHA;Residente;73
PI;ESTADOS UNIDOS;Temporário;42
PI;SAO TOMÉ E PRÍNCIPE;Provisório;1
PI;PERU;Temporário;1
PI;RÚSSIA;Residente;2
PI;FRANÇA;Residente;39
PI;CHILE;Residente;19
PI;IRLANDA;Residente;9
PI;QUÊNIA;Temporário;1
PI;NORUEGA;Residente;4
PI;AUSTRÁLIA;Temporário;1
PI;SENEGAL;Residente;9
PI;GUINÉ BISSAU;Temporário;3
PI;AUSTRÁLIA;Residente;6
PI;MOÇAMBIQUE;Residente;3
PI;EL SALVADOR;Residente;3
PI;SENEGAL;Temporário;1
PI;CABO VERDE;Temporário;11
PI;CUBA;Provisório;11
PI;CUBA;Temporário;8
PI;BOLÍVIA;Residente;27
PI;PERU;Residente;25
PI;URUGUAI;Residente;21
PI;CANADÁ;Residente;9
PI;PAÍSES BAIXOS;Residente;20
PI;INDIA;Residente;7
PI;ANGOLA;Temporário;8
PI;DINAMARCA;Residente;5
PI;ISRAEL;Residente;3
PI;HONDURAS;Temporário;1
PI;CHINA;Temporário;2
PI;ANGOLA;Residente;7
PI;CONGO;Residente;2
PI;MOÇAMBIQUE;Temporário;3
PI;CHINA;Provisório;3
PI;BÉLGICA;Residente;16
PI;FRANÇA;Temporário;4
PI;GUINÉ BISSAU;Residente;4
PI;CROÁCIA;Residente;2
PI;CORÉIA DO SUL;Residente;4
PI;CABO VERDE;Residente;4
PI;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;2
PI;HAITI;Residente;7
PI;SAO TOMÉ E PRÍNCIPE;Temporário;3
PI;RÚSSIA;Provisório;1
PI;EGITO;Residente;2
PI;LÍBANO;Residente;4
PI;INDIA;Temporário;1
PI;ARGENTINA;Temporário;4
PI;HAITI;Temporário;3
PI;EGITO;Provisório;1
PI;AUSTRIA;Residente;11
PI;FINLÂNDIA;Residente;3
PI;CAMARÕES;Residente;2
PI;CHILE;Temporário;4
PI;MARROCOS;Residente;2
PI;INDONÉSIA;Residente;2
PI;SÍRIA;Residente;3
PI;ESLOVÁQUIA;Temporário;1
PI;ROMÊNIA;Residente;2
PI;PARAGUAI;Residente;8
PI;GUIANA FRANCESA;Residente;1
PI;MÉXICO;Temporário;4
PI;URUGUAI;Temporário;2
PI;MÉXICO;Residente;11
PI;COSTA RICA;Residente;3
PI;ARGÉLIA;Residente;2
PI;GRÉCIA;Residente;4
PI;COLÔMBIA;Provisório;1
PI;ITÁLIA;Temporário;2
PI;HONDURAS;Residente;1
PI;CAZAQUISTÃO;Residente;1
PI;ESPANHA;Temporário;1
PI;IRÃ;Provisório;1
PI;FILIPINAS;Temporário;1
PI;FILIPINAS;Residente;2
PI;TAILÂNDIA;Residente;1
PI;BOLÍVIA;Temporário;2
PI;TURQUIA;Residente;1
PI;REPÚBLICA TCHECA;Residente;1
PI;PORTUGAL;Temporário;1
PI;ETIÓPIA;Temporário;1
PI;PAQUISTÃO;Residente;1
PI;AFRICA DO SUL;Residente;2
PI;MARTINICA;Residente;1
PI;LIECHTENSTEIN;Residente;1
PI;TUNÍSIA;Residente;1
PI;CAMARÕES;Temporário;1
PI;MARROCOS;Provisório;1
PR;MALI;Residente;13
PR;CROÁCIA;Temporário;5
PR;FILIPINAS;Temporário;4
PR;BELIZE;Residente;1
PR;COSTA DO MARFIM;Provisório;2
PR;LIBÉRIA;Residente;1
PR;TANZÂNIA;Provisório;2
SP;BOTSUANA;Temporário;3
SP;ANTARTICO BRITANICO,TERRITORIO;Residente;1
SP;MADAGASCAR;Residente;4
SP;MOLDOVA;Temporário;1
SP;Montenegro;Residente;4
PE;ESPANHA;Residente;391
PE;REINO UNIDO;Residente;234
PE;ARGENTINA;Residente;940
PE;PORTUGAL;Residente;2085
PE;AUSTRÁLIA;Residente;16
PE;VENEZUELA;Temporário;503
PE;CABO VERDE;Residente;27
PE;VENEZUELA;Residente;932
PE;PERU;Residente;245
PE;VENEZUELA;Provisório;46
PE;COLÔMBIA;Residente;1004
PE;URUGUAI;Residente;203
PE;COLÔMBIA;Provisório;3
PE;APÁTRIDA;Residente;7
PE;CHINA;Residente;871
PE;SENEGAL;Residente;155
PE;BÉLGICA;Residente;94
PE;CUBA;Temporário;41
PE;ESTADOS UNIDOS;Residente;671
PE;CHILE;Residente;196
PE;ALEMANHA;Residente;753
PE;CANADÁ;Residente;113
PE;ITÁLIA;Residente;926
PE;SUÍCA;Residente;283
PE;CUBA;Residente;492
PE;MOÇAMBIQUE;Temporário;21
PE;FRANÇA;Residente;447
PE;GUINÉ BISSAU;Residente;38
PE;BOLÍVIA;Residente;138
PE;CORÉIA DO SUL;Residente;42
PE;COLÔMBIA;Temporário;572
PE;CUBA;Provisório;109
PE;AUSTRIA;Residente;70
PE;JAPÃO;Residente;224
PE;PANAMÁ;Residente;18
PE;FRANÇA;Temporário;53
PE;PORTUGAL;Temporário;23
PE;IRÃ;Residente;19
PE;MÉXICO;Residente;62
PE;ESPANHA;Temporário;31
PE;ARGENTINA;Temporário;45
PE;PAÍSES BAIXOS;Residente;166
PE;NICARÁGUA;Residente;16
PE;PERU;Temporário;67
PE;HAITI;Residente;19
PE;REPÚBLICA TCHECA;Residente;12
PE;FILIPINAS;Temporário;75
PE;AFRICA DO SUL;Residente;5
PE;CHILE;Temporário;36
PE;UCRÂNIA;Temporário;9
PE;ANGOLA;Residente;76
PE;SUÉCIA;Temporário;1
PE;MOÇAMBIQUE;Residente;14
PE;RÚSSIA;Residente;56
PE;PARAGUAI;Temporário;14
PE;AFEGANISTÃO;Temporário;29
PE;ESTADOS UNIDOS;Temporário;128
PE;EL SALVADOR;Residente;19
PE;HONDURAS;Residente;12
PE;RÚSSIA;Provisório;3
PE;TAILÂNDIA;Residente;2
PE;ANGOLA;Temporário;16
PE;IRLANDA;Residente;30
PE;COSTA RICA;Residente;14
PE;ALEMANHA;Temporário;19
PE;HUNGRIA;Residente;10
PE;GRÉCIA;Residente;53
PE;INDIA;Residente;26
PE;DINAMARCA;Residente;24
PE;ANGOLA;Provisório;6
PE;INDIA;Temporário;17
PE;SUÉCIA;Residente;33
PE;POLÔNIA;Residente;28
PE;BENIN;Temporário;10
PE;SURINAME;Residente;2
PE;PARAGUAI;Residente;81
PE;TAIWAN, PROVINCIA DA CHINA;Residente;3
PE;CABO VERDE;Temporário;24
PE;EQUADOR;Residente;48
PE;ROMÊNIA;Residente;13
PE;NIGÉRIA;Residente;11
PE;CROÁCIA;Residente;9
PE;FILIPINAS;Residente;8
PE;NOVA ZELÂNDIA;Residente;8
PE;ROMÊNIA;Temporário;4
PE;CHINA;Provisório;7
PE;SÍRIA;Residente;11
PE;UZBEQUISTÃO;Residente;3
PE;TURQUIA;Residente;19
PE;BENIN;Residente;3
PE;CONGO;Residente;4
PE;MARROCOS;Residente;17
PE;HONDURAS;Temporário;4
PE;GUIANA FRANCESA;Residente;4
PE;MÉXICO;Temporário;5
PE;LITUÂNIA;Residente;7
PE;CAMARÕES;Temporário;3
PE;CHINA;Temporário;32
PE;PAQUISTÃO;Residente;8
PE;POLÔNIA;Provisório;1
PE;NORUEGA;Residente;32
PE;SUDÃO;Temporário;1
PE;GUATEMALA;Residente;5
PE;SUÍCA;Temporário;7
PE;GUINÉ BISSAU;Temporário;6
PE;TOGO;Temporário;1
PE;PORTUGAL;Provisório;2
PE;ISLÂNDIA;Residente;3
PE;HAITI;Temporário;17
PE;BANGLADESH;Residente;2
PE;SÉRVIA;Residente;3
PE;BOLÍVIA;Temporário;21
PE;LETÔNIA;Residente;2
PE;ISRAEL;Residente;13
PE;GRÉCIA;Temporário;1
PE;UCRÂNIA;Residente;6
PE;ESLOVÊNIA;Temporário;1
PE;PAÍSES BAIXOS;Temporário;8
PE;MALTA;Residente;4
PE;CAMARÕES;Residente;8
PE;ITÁLIA;Temporário;16
PE;EQUADOR;Temporário;5
PE;ARGÉLIA;Residente;6
PE;BARBADOS;Residente;5
PE;ESLOVÁQUIA;Residente;6
PE;MALÁSIA;Residente;1
PE;POLÔNIA;Temporário;15
PE;FINLÂNDIA;Residente;15
PE;NIGÉRIA;Temporário;4
PE;IRAQUE;Residente;2
PE;COSTA DO MARFIM;Residente;4
PE;PANAMÁ;Temporário;1
PE;eritréia;Residente;1
PE;DINAMARCA;Temporário;5
PE;EGITO;Provisório;4
PE;GABÃO;Residente;1
PE;CONGO;Temporário;1
PE;SERVIA E MONTENEGRO;Residente;4
PE;PORTO RICO;Residente;1
PE;ESLOVÊNIA;Residente;2
PE;NORUEGA;Temporário;5
PE;LUXEMBURGO;Residente;3
PE;AUSTRIA;Temporário;1
PE;LÍBANO;Residente;11
PE;RUANDA;Residente;1
PE;AFEGANISTÃO;Provisório;8
PE;SAMOA OCIDENTAL;Residente;2
PE;FINLÂNDIA;Temporário;2
PE;EGITO;Residente;13
PE;REINO UNIDO;Temporário;5
PE;TUNÍSIA;Residente;7
PE;EGITO;Temporário;1
PE;COSTA RICA;Temporário;1
PE;REP. DOMINICANA;Residente;6
PE;SAN MARINO;Residente;1
PE;BÉLGICA;Temporário;3
PE;UGANDA;Residente;1
PE;GEÓRGIA;Temporário;2
PE;MADAGASCAR;Temporário;2
PE;RÚSSIA;Temporário;7
PE;TURQUIA;Provisório;1
PE;ESTÔNIA;Residente;1
PE;LETÔNIA;Temporário;1
PE;GUATEMALA;Temporário;3
PE;LÍBANO;Temporário;1
PE;INDONÉSIA;Residente;2
PE;GANA;Residente;1
PE;ALBÂNIA;Residente;1
PE;CANADÁ;Temporário;1
PE;CINGAPURA;Residente;2
PE;SENEGAL;Provisório;1
PE;AUSTRÁLIA;Temporário;2
PE;NAMÍBIA;Temporário;1
PE;JAMAICA;Temporário;1
PE;ITÁLIA;Provisório;2
PE;ARGENTINA;Provisório;1
PE;ESTADOS UNIDOS;Provisório;1
PE;SENEGAL;Temporário;3
PE;AFEGANISTÃO;Residente;1
PE;TCHECOSLOVAQUIA;Residente;2
PE;URUGUAI;Temporário;2
PE;CORÉIA DO SUL;Temporário;2
PE;ROMÊNIA;Provisório;1
PE;TAIWAN, PROVINCIA DA CHINA;Temporário;1
PE;EL SALVADOR;Temporário;2
PE;GABÃO;Temporário;1
PE;GÂMBIA;Temporário;1
PE;NEPAL;Residente;1
PE;JORDÂNIA;Residente;2
PE;GUINÉ;Residente;1
PE;GÂMBIA;Residente;1
PE;BÓSNIA-HERZEGOVINA;Residente;1
PE;REPÚBLICA TCHECA;Temporário;1
PE;MALI;Residente;1
PE;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;1
PE;LÍBIA;Residente;2
PE;QUÊNIA;Residente;2
PE;ARMÊNIA;Residente;1
PE;VIETINA;Residente;1
PE;NICARÁGUA;Temporário;2
PE;GEÓRGIA;Provisório;1
PE;TOGO;Residente;2
PE;BULGÁRIA;Residente;1
SP;ALBÂNIA;Temporário;3
SC;ARGENTINA;Residente;14331
SC;VENEZUELA;Residente;16335
SC;VENEZUELA;Temporário;38308
SC;HAITI;Residente;26767
SC;VENEZUELA;Provisório;2690
SC;ESTADOS UNIDOS;Residente;975
SC;ALEMANHA;Residente;1800
SC;IRÃ;Residente;84
SC;PORTUGAL;Residente;1822
SC;HAITI;Temporário;5993
SC;ARGENTINA;Temporário;1021
SC;URUGUAI;Residente;3478
SC;ITÁLIA;Residente;1180
SC;RÚSSIA;Residente;901
SC;COLÔMBIA;Residente;1411
SC;CUBA;Provisório;2344
SC;CUBA;Residente;784
SC;BÉLGICA;Residente;79
SC;PARAGUAI;Residente;1407
SC;REP. DOMINICANA;Residente;213
SC;FRANÇA;Residente;429
SC;NOVA ZELÂNDIA;Residente;25
SC;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;11
SC;CHINA;Residente;754
SC;ESTADOS UNIDOS;Temporário;90
SC;ESPANHA;Residente;609
SC;GUINÉ BISSAU;Temporário;89
SC;REINO UNIDO;Temporário;52
SC;CHILE;Residente;1128
SC;PERU;Residente;878
SC;IRLANDA;Residente;41
SC;ARGÉLIA;Residente;15
SC;REP. DOMINICANA;Provisório;83
SC;CHILE;Temporário;343
SC;CORÉIA DO SUL;Residente;158
SC;BELARUS;Residente;26
SC;LÍBANO;Residente;241
SC;BOLÍVIA;Residente;421
SC;SUÉCIA;Residente;57
SC;JAPÃO;Residente;342
SC;UCRÂNIA;Provisório;1
SC;LIBÉRIA;Residente;2
SC;URUGUAI;Temporário;56
SC;SÍRIA;Residente;238
SC;CABO VERDE;Temporário;19
SC;PAQUISTÃO;Provisório;9
SC;REINO UNIDO;Residente;433
SC;ANGOLA;Temporário;181
SC;COLÔMBIA;Provisório;66
SC;CAZAQUISTÃO;Residente;14
SC;GUINÉ BISSAU;Residente;67
SC;AFEGANISTÃO;Residente;12
SC;RÚSSIA;Temporário;76
SC;SUÍCA;Residente;222
SC;AFRICA DO SUL;Residente;32
SC;GUIANA FRANCESA;Residente;6
SC;PAÍSES BAIXOS;Residente;193
SC;TRINIDAD E TOBAGO;Residente;4
SC;CANADÁ;Residente;136
SC;MARROCOS;Provisório;49
SC;PALESTINA;Temporário;2
SC;EGITO;Residente;112
SC;ALBÂNIA;Residente;7
SC;PERU;Temporário;286
SC;EQUADOR;Temporário;54
SC;PARAGUAI;Temporário;411
SC;UCRÂNIA;Temporário;35
SC;AUSTRIA;Residente;143
SC;NORUEGA;Residente;37
SC;CHINA;Temporário;26
SC;FINLÂNDIA;Residente;20
SC;COLÔMBIA;Temporário;851
SC;PALESTINA;Residente;64
SC;COSTA RICA;Residente;20
SC;BOLÍVIA;Temporário;126
SC;ROMÊNIA;Residente;48
SC;CUBA;Temporário;47
SC;ALEMANHA;Temporário;120
SC;INDIA;Provisório;3
SC;SENEGAL;Residente;307
SC;FILIPINAS;Residente;132
SC;UCRÂNIA;Residente;61
SC;MOLDOVA;Residente;3
SC;AZERBAIJÃO;Residente;3
SC;MÉXICO;Residente;168
SC;EQUADOR;Provisório;13
SC;RÚSSIA;Provisório;51
SC;SUÉCIA;Temporário;8
SC;ANGOLA;Residente;198
SC;GUINÉ BISSAU;Provisório;3
SC;INDIA;Residente;62
SC;TOGO;Residente;154
SC;JORDÂNIA;Residente;109
SC;PAÍSES BAIXOS;Temporário;16
SC;CAZAQUISTÃO;Provisório;16
SC;MÉXICO;Temporário;19
SC;POLÔNIA;Residente;130
SC;GANA;Residente;462
SC;ARGENTINA;Provisório;28
SC;EQUADOR;Residente;157
SC;GUINÉ;Residente;33
SC;FILIPINAS;Provisório;11
SC;MOÇAMBIQUE;Temporário;30
SC;GUATEMALA;Residente;20
SC;ANGOLA;Provisório;54
SC;ALEMANHA;Provisório;4
SC;CANADÁ;Temporário;13
SC;MOÇAMBIQUE;Residente;30
SC;HONDURAS;Temporário;9
SC;PERU;Provisório;37
SC;GRÉCIA;Residente;42
SC;REPÚBLICA TCHECA;Residente;18
SC;ESLOVÁQUIA;Residente;10
SC;FRANÇA;Temporário;46
SC;ITÁLIA;Temporário;27
SC;TUNÍSIA;Provisório;20
SC;LÍBANO;Provisório;7
SC;NORUEGA;Temporário;13
SC;AUSTRÁLIA;Temporário;4
SC;PORTUGAL;Temporário;31
SC;SÉRVIA;Residente;11
SC;NIGÉRIA;Residente;43
SC;ISRAEL;Temporário;1
SC;IRAQUE;Residente;28
SC;ESTÔNIA;Residente;7
SC;DINAMARCA;Residente;31
SC;MARROCOS;Residente;76
SC;AUSTRÁLIA;Residente;68
SC;SÍRIA;Temporário;5
SC;LITUÂNIA;Residente;11
SC;TUNÍSIA;Residente;25
SC;MAURÍCIO;Residente;1
SC;EL SALVADOR;Residente;29
SC;IRÃ;Provisório;6
SC;HUNGRIA;Residente;28
SC;LÍBIA;Residente;11
SC;BULGÁRIA;Residente;14
SC;AZERBAIJÃO;Temporário;1
SC;IÊMEN;Provisório;5
SC;SERVIA E MONTENEGRO;Residente;25
SC;IÊMEN;Residente;34
SC;TUNÍSIA;Temporário;6
SC;CAMARÕES;Residente;6
SC;BANGLADESH;Provisório;1
SC;IRÃ;Temporário;10
SC;ESPANHA;Temporário;17
SC;PAQUISTÃO;Residente;82
SC;TURQUIA;Temporário;4
SC;UGANDA;Residente;4
SC;GUIANA;Temporário;9
SC;PANAMÁ;Residente;16
SC;ARÁBIA SAUDITA;Residente;6
SC;SAN MARINO;Residente;1
SC;MYANMAR;Residente;1
SC;TURQUIA;Residente;36
SC;CABO VERDE;Residente;24
SC;GUATEMALA;Temporário;1
SC;CONGO;Residente;24
SC;HONDURAS;Residente;13
SC;JAMAICA;Residente;4
SC;SENEGAL;Provisório;7
SC;BÉLGICA;Temporário;10
SC;AUSTRIA;Temporário;10
SC;IUGUSLAVIA;Residente;3
SC;LUXEMBURGO;Residente;4
SC;JAPÃO;Temporário;4
SC;ISRAEL;Residente;95
SC;EL SALVADOR;Provisório;2
SC;BANGLADESH;Residente;95
SC;POLÔNIA;Temporário;8
SC;SUÍCA;Temporário;4
SC;TURQUIA;Provisório;1
SC;NOVA ZELÂNDIA;Temporário;2
SC;NIGÉRIA;Provisório;3
SC;GRÉCIA;Temporário;2
SC;COSTA RICA;Temporário;10
SC;TANZÂNIA;Residente;4
SC;TRINIDAD E TOBAGO;Provisório;2
SC;SURINAME;Temporário;4
SC;BENIN;Residente;18
SC;GABÃO;Temporário;5
SC;CHILE;Provisório;13
SC;CONGO;Temporário;5
SC;NAMÍBIA;Temporário;1
SC;AFEGANISTÃO;Temporário;52
SC;CROÁCIA;Residente;7
SC;INDIA;Temporário;7
SC;ARMÊNIA;Residente;4
SC;EMIRADOS ÁRABES;Residente;1
SC;IRLANDA;Temporário;2
SC;APÁTRIDA;Residente;19
SC;ANDORRA;Residente;1
SC;MAURITÂNIA;Residente;4
SC;BARBADOS;Residente;1
SC;BÓSNIA-HERZEGOVINA;Residente;1
SC;ZÂMBIA;Residente;2
SC;SUDÃO;Residente;4
SC;PORTUGAL;Provisório;3
SC;BENIN;Temporário;12
SC;QUÊNIA;Residente;14
SC;AFRICA DO SUL;Provisório;4
SC;TCHECOSLOVAQUIA;Residente;5
SC;NICARÁGUA;Residente;12
SC;BULGÁRIA;Temporário;1
SC;HAITI;Provisório;101
SC;REP. DOMINICANA;Temporário;36
SC;FILIPINAS;Temporário;11
SC;EGITO;Provisório;3
SC;HONDURAS;Provisório;2
SC;ARMÊNIA;Provisório;3
SC;SAO TOMÉ E PRÍNCIPE;Residente;5
SC;INDONÉSIA;Residente;8
SC;MACEDÔNIA;Residente;4
SC;SOMÁLIA;Residente;2
SC;REPÚBLICA TCHECA;Temporário;6
SC;SAO TOMÉ E PRÍNCIPE;Temporário;2
SC;COSTA DO MARFIM;Temporário;4
SC;CATAR;Residente;2
SC;UZBEQUISTÃO;Residente;1
SC;MALÁSIA;Residente;3
SC;ARGÉLIA;Provisório;1
SC;BERMUDAS;Residente;1
SC;ESLOVÊNIA;Residente;5
SC;INDONÉSIA;Temporário;2
SC;KUAITE;Residente;2
SC;VIETINA;Residente;3
SC;SÃO CRISTOVÃO E NEVIS;Residente;2
SC;SENEGAL;Temporário;47
SC;COMORES;Residente;2
SC;UNIÃO SOVIÉTICA;Residente;5
SC;LETÔNIA;Residente;8
SC;ESLOVÁQUIA;Temporário;1
SC;SAMOA OCIDENTAL;Residente;2
SC;LÍBANO;Temporário;3
SC;SÍRIA;Provisório;1
SC;TAILÂNDIA;Residente;4
SC;UZBEQUISTÃO;Temporário;1
SC;FINLÂNDIA;Provisório;2
SC;QUIRGUISTÃO;Residente;4
SC;EL SALVADOR;Temporário;3
SC;INDONÉSIA;Provisório;1
SC;PARAGUAI;Provisório;4
SC;TOGO;Provisório;28
SC;TAILÂNDIA;Provisório;1
SC;COSTA DO MARFIM;Residente;12
SC;GUINÉ EQUATORIAL;Temporário;4
SC;CAMARÕES;Temporário;2
SC;HUNGRIA;Temporário;1
SC;GEÓRGIA;Residente;1
SC;TURCOMENISTÃO;Residente;1
BA;JAPÃO;Residente;573
BA;ESTADOS UNIDOS;Temporário;113
BA;CHILE;Residente;795
BA;ITÁLIA;Residente;3487
BA;ESPANHA;Residente;2531
BA;ALEMANHA;Residente;1364
BA;PORTUGAL;Residente;2624
BA;ARGENTINA;Residente;3962
BA;SUÉCIA;Residente;96
BA;BÉLGICA;Residente;274
BA;FRANÇA;Residente;1256
BA;CHINA;Residente;1031
BA;LÍBANO;Residente;89
BA;ITÁLIA;Temporário;85
BA;URUGUAI;Residente;512
BA;ESTADOS UNIDOS;Residente;1199
BA;BOLÍVIA;Residente;338
BA;GUINÉ BISSAU;Temporário;219
BA;CUBA;Provisório;80
BA;SUÍCA;Residente;808
BA;INDIA;Residente;90
BA;VENEZUELA;Residente;1377
BA;URUGUAI;Temporário;9
BA;REINO UNIDO;Residente;402
BA;MARROCOS;Residente;16
BA;PERU;Temporário;102
BA;PARAGUAI;Residente;140
BA;COLÔMBIA;Residente;1299
BA;VENEZUELA;Temporário;776
BA;PAÍSES BAIXOS;Residente;306
BA;BOLÍVIA;Temporário;57
BA;AUSTRÁLIA;Residente;60
BA;CHILE;Temporário;174
BA;PARAGUAI;Temporário;32
BA;COLÔMBIA;Temporário;847
BA;CUBA;Residente;668
BA;AUSTRIA;Residente;159
BA;PERU;Residente;531
BA;IRLANDA;Residente;56
BA;CHINA;Temporário;74
BA;FRANÇA;Temporário;50
BA;FILIPINAS;Residente;47
BA;ARGENTINA;Temporário;173
BA;DINAMARCA;Residente;51
BA;JAPÃO;Temporário;17
BA;CONGO;Residente;11
BA;CANADÁ;Residente;146
BA;ANGOLA;Temporário;175
BA;NIGÉRIA;Temporário;10
BA;ISRAEL;Residente;56
BA;GUINÉ BISSAU;Residente;57
BA;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;5
BA;COSTA DO MARFIM;Residente;7
BA;MOÇAMBIQUE;Residente;55
BA;EL SALVADOR;Residente;17
BA;RÚSSIA;Residente;61
BA;MÉXICO;Residente;146
BA;MOÇAMBIQUE;Temporário;77
BA;ESLOVÁQUIA;Residente;11
BA;BURUNDI;Residente;9
BA;MALTA;Residente;1
BA;POLÔNIA;Residente;115
BA;CONGO;Temporário;4
BA;ANGOLA;Residente;115
BA;TOGO;Residente;10
BA;PORTUGAL;Temporário;48
BA;EQUADOR;Residente;63
BA;CINGAPURA;Residente;2
BA;CABO VERDE;Temporário;19
BA;LÍBIA;Residente;1
BA;ESPANHA;Temporário;64
BA;LUXEMBURGO;Residente;20
BA;ALEMANHA;Temporário;83
BA;AFRICA DO SUL;Residente;24
BA;NOVA ZELÂNDIA;Residente;29
BA;NIGÉRIA;Residente;65
BA;ROMÊNIA;Residente;36
BA;SENEGAL;Residente;60
BA;CORÉIA DO SUL;Residente;365
BA;CROÁCIA;Temporário;17
BA;TURQUIA;Residente;46
BA;INDIA;Temporário;28
BA;NORUEGA;Residente;54
BA;MALÁSIA;Temporário;5
BA;FILIPINAS;Temporário;30
BA;GANA;Temporário;11
BA;AFEGANISTÃO;Temporário;70
BA;REP. DOMINICANA;Residente;29
BA;EGITO;Residente;12
BA;INDONÉSIA;Residente;19
BA;MÉXICO;Temporário;84
BA;DINAMARCA;Temporário;6
BA;JAMAICA;Temporário;5
BA;HAITI;Residente;42
BA;SÍRIA;Residente;37
BA;VENEZUELA;Provisório;50
BA;HAITI;Temporário;32
BA;POLÔNIA;Temporário;12
BA;IRÃ;Residente;14
BA;CABO VERDE;Residente;55
BA;BANGLADESH;Residente;16
BA;GUINÉ EQUATORIAL;Temporário;5
BA;ANGOLA;Provisório;2
BA;NICARÁGUA;Residente;28
BA;HONDURAS;Residente;9
BA;ALBÂNIA;Residente;7
BA;REINO UNIDO;Temporário;14
BA;ESLOVÁQUIA;Temporário;9
BA;TUNÍSIA;Residente;10
BA;GUIANA FRANCESA;Residente;6
BA;UCRÂNIA;Residente;18
BA;CUBA;Temporário;63
BA;PAÍSES BAIXOS;Temporário;13
BA;SÉRVIA;Residente;13
BA;UNIÃO SOVIÉTICA;Residente;2
BA;UCRÂNIA;Temporário;27
BA;ESTÔNIA;Residente;3
BA;PANAMÁ;Residente;19
BA;SENEGAL;Temporário;1
BA;CANADÁ;Temporário;8
BA;GRÉCIA;Residente;39
BA;SAO TOMÉ E PRÍNCIPE;Residente;6
BA;FINLÂNDIA;Residente;27
BA;LETÔNIA;Residente;6
BA;IÊMEN;Residente;1
BA;CROÁCIA;Residente;19
BA;BENIN;Temporário;17
BA;EQUADOR;Temporário;27
BA;QUÊNIA;Residente;10
