UF;NACIONALIDADE;CLASSIFICACAO;QTD
BA;PERU;Residente;539
BA;FRANÇA;Residente;1249
BA;AFEGANISTÃO;Temporário;67
BA;ESTADOS UNIDOS;Residente;1193
BA;PORTUGAL;Residente;2648
BA;ESPANHA;Residente;2573
BA;PAÍSES BAIXOS;Residente;305
BA;ALEMANHA;Residente;1371
BA;DINAMARCA;Residente;51
BA;AUSTRIA;Residente;160
BA;LÍBANO;Residente;89
BA;REINO UNIDO;Residente;404
BA;CUBA;Provisório;79
BA;PERU;Temporário;97
BA;TUNÍSIA;Residente;10
BA;HONDURAS;Temporário;9
BA;HAITI;Temporário;32
BA;CUBA;Residente;660
BA;VENEZUELA;Residente;1338
BA;COLÔMBIA;Temporário;773
BA;PARAGUAI;Residente;136
BA;POLÔNIA;Residente;116
BA;AFEGANISTÃO;Residente;3
BA;NORUEGA;Residente;54
BA;CHILE;Temporário;175
BA;CANADÁ;Residente;145
BA;MOÇAMBIQUE;Temporário;56
BA;SENEGAL;Residente;60
BA;ARGENTINA;Temporário;157
BA;VENEZUELA;Temporário;778
BA;ESPANHA;Temporário;63
BA;ALEMANHA;Temporário;54
BA;FINLÂNDIA;Residente;27
BA;COSTA RICA;Residente;10
BA;SUDÃO;Residente;4
BA;EL SALVADOR;Residente;17
BA;BOLÍVIA;Residente;333
BA;FRANÇA;Temporário;53
BA;LETÔNIA;Residente;7
BA;MÉXICO;Temporário;81
BA;IRLANDA;Residente;56
BA;CORÉIA DO SUL;Residente;362
BA;MOÇAMBIQUE;Provisório;1
BA;ESPANHA;Provisório;3
BA;CABO VERDE;Residente;56
BA;AUSTRÁLIA;Residente;60
BA;EQUADOR;Temporário;28
BA;MÉXICO;Residente;146
BA;BÉLGICA;Residente;276
BA;FILIPINAS;Residente;46
BA;SÍRIA;Residente;37
BA;SUÍCA;Temporário;11
BA;ISRAEL;Residente;56
BA;BOLÍVIA;Temporário;75
BA;HONDURAS;Residente;9
BA;UCRÂNIA;Residente;18
BA;UCRÂNIA;Temporário;25
BA;EQUADOR;Residente;61
BA;AUSTRÁLIA;Temporário;6
BA;FRANÇA;Provisório;6
BA;ROMÊNIA;Residente;36
BA;SERVIA E MONTENEGRO;Residente;9
BA;PANAMÁ;Residente;19
BA;GANA;Residente;6
BA;ITÁLIA;Temporário;79
BA;AFRICA DO SUL;Residente;24
BA;NOVA ZELÂNDIA;Residente;29
BA;PAÍSES BAIXOS;Temporário;11
BA;TURQUIA;Residente;45
BA;RÚSSIA;Residente;60
BA;ANGOLA;Temporário;159
BA;NICARÁGUA;Residente;28
BA;HUNGRIA;Residente;25
BA;RÚSSIA;Provisório;7
BA;ESTADOS UNIDOS;Provisório;3
BA;SÉRVIA;Residente;13
BA;ESLOVÊNIA;Residente;15
BA;CHADE;Temporário;1
BA;VENEZUELA;Provisório;34
BA;ALEMANHA;Provisório;5
BA;SAO TOMÉ E PRÍNCIPE;Residente;6
BA;PARAGUAI;Temporário;31
BA;ANGOLA;Residente;116
BA;PORTUGAL;Temporário;47
BA;ESTADOS UNIDOS;Temporário;125
BA;NIGÉRIA;Residente;64
BA;MARROCOS;Residente;18
BA;GRÉCIA;Residente;38
BA;INDIA;Temporário;23
BA;REPÚBLICA TCHECA;Residente;12
BA;URUGUAI;Temporário;9
BA;COSTA RICA;Temporário;5
BA;BÉLGICA;Provisório;1
BA;ALBÂNIA;Residente;7
BA;IRLANDA;Temporário;4
BA;ESLOVÊNIA;Temporário;1
BA;CANADÁ;Temporário;9
BA;MOÇAMBIQUE;Residente;55
BA;PARAGUAI;Provisório;1
BA;CUBA;Temporário;46
BA;PALESTINA;Residente;7
BA;SÉRVIA;Provisório;1
BA;TCHECOSLOVAQUIA;Residente;2
BA;LUXEMBURGO;Residente;20
BA;PAQUISTÃO;Temporário;1
BA;SUÉCIA;Temporário;8
BA;NICARÁGUA;Temporário;3
BA;BÉLGICA;Temporário;6
BA;CAMARÕES;Temporário;2
BA;POLÔNIA;Provisório;3
BA;HAITI;Residente;41
BA;SEYCHELLES;Residente;1
BA;RÚSSIA;Temporário;5
RS;URUGUAI;Residente;31243
RS;URUGUAI;Fronteiriço;5525
RS;CUBA;Provisório;982
RS;JORDÂNIA;Residente;472
RS;PALESTINA;Residente;188
RS;SENEGAL;Residente;3286
RS;EGITO;Provisório;6
RS;REP. DOMINICANA;Residente;156
RS;VENEZUELA;Provisório;1182
RS;MARROCOS;Residente;48
RS;EQUADOR;Provisório;3
RS;ARGENTINA;Residente;7114
RS;CUBA;Residente;998
RS;TUNÍSIA;Residente;19
RS;ITÁLIA;Residente;1367
RS;SENEGAL;Temporário;94
RS;ESPANHA;Residente;843
RS;BOLÍVIA;Residente;357
RS;HAITI;Residente;14083
RS;SÍRIA;Residente;78
RS;ARGENTINA;Temporário;444
RS;VENEZUELA;Residente;9806
RS;FILIPINAS;Temporário;8
RS;PAÍSES BAIXOS;Residente;199
RS;MARROCOS;Provisório;39
RS;JAPÃO;Residente;865
RS;PORTUGAL;Residente;1895
RS;LÍBANO;Residente;129
RS;FRANÇA;Residente;411
RS;APÁTRIDA;Residente;86
RS;CHILE;Residente;1272
RS;COLÔMBIA;Residente;1910
RS;VENEZUELA;Temporário;18291
RS;SUÍCA;Residente;110
RS;JORDÂNIA;Provisório;3
RS;ARÁBIA SAUDITA;Residente;2
RS;ESTADOS UNIDOS;Residente;897
RS;PERU;Residente;832
RS;CUBA;Temporário;98
RS;URUGUAI;Temporário;60
RS;PALESTINA;Provisório;3
RS;GÂMBIA;Residente;18
RS;BANGLADESH;Residente;397
RS;ALEMANHA;Residente;1328
DF;VENEZUELA;Residente;2651
DF;CHILE;Residente;397
DF;CHINA;Residente;604
DF;GUINÉ BISSAU;Residente;59
DF;CABO VERDE;Temporário;5
DF;BANGLADESH;Residente;296
DF;VENEZUELA;Temporário;2886
DF;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;13
DF;HAITI;Provisório;19
DF;PAÍSES BAIXOS;Residente;170
DF;CUBA;Provisório;403
DF;COLÔMBIA;Temporário;699
DF;PORTUGAL;Residente;1204
DF;ESPANHA;Residente;526
DF;PAQUISTÃO;Residente;340
DF;BÉLGICA;Residente;78
DF;JAPÃO;Temporário;9
DF;JAPÃO;Residente;570
DF;ARGENTINA;Residente;772
DF;GANA;Residente;455
DF;LETÔNIA;Residente;3
DF;PERU;Residente;681
DF;CABO VERDE;Residente;19
DF;CORÉIA DO SUL;Residente;139
DF;VENEZUELA;Provisório;483
DF;HAITI;Residente;783
DF;FRANÇA;Residente;494
DF;PARAGUAI;Residente;251
DF;HAITI;Temporário;152
DF;PORTUGAL;Temporário;11
DF;ESTADOS UNIDOS;Residente;1022
DF;SUÍCA;Residente;101
DF;MALI;Residente;6
DF;URUGUAI;Residente;221
DF;COLÔMBIA;Residente;1170
DF;ALEMANHA;Residente;356
DF;BOLÍVIA;Temporário;57
DF;LÍBANO;Residente;223
DF;CUBA;Residente;541
DF;ITÁLIA;Residente;522
DF;PERU;Temporário;120
DF;MÉXICO;Residente;168
DF;UCRÂNIA;Residente;67
DF;REINO UNIDO;Residente;255
DF;COSTA DO MARFIM;Residente;27
DF;EL SALVADOR;Residente;36
DF;AUSTRÁLIA;Residente;69
DF;ESTADOS UNIDOS;Temporário;103
DF;INDIA;Residente;78
DF;LÍBIA;Residente;152
DF;RÚSSIA;Residente;86
DF;ANGOLA;Residente;107
DF;NIGÉRIA;Residente;126
DF;EQUADOR;Temporário;33
DF;NEPAL;Residente;3
DF;ANGOLA;Temporário;25
DF;DINAMARCA;Residente;29
DF;GUATEMALA;Residente;21
DF;HUNGRIA;Residente;18
DF;LÍBANO;Provisório;25
DF;CANADÁ;Residente;152
DF;BULGÁRIA;Residente;11
DF;SÍRIA;Residente;185
DF;ITÁLIA;Temporário;12
DF;MALÁSIA;Residente;8
DF;PALESTINA;Residente;70
DF;CAMARÕES;Residente;80
DF;IRLANDA;Residente;41
DF;REP. DOMINICANA;Residente;24
DF;GRÉCIA;Residente;59
DF;AFEGANISTÃO;Temporário;102
DF;BENIN;Temporário;14
DF;CUBA;Temporário;45
DF;BOLÍVIA;Residente;284
DF;GABÃO;Residente;12
DF;PARAGUAI;Temporário;38
DF;GABÃO;Temporário;7
DF;POLÔNIA;Residente;88
DF;JORDÂNIA;Residente;112
DF;BOLÍVIA;Fronteiriço;1
DF;BANGLADESH;Provisório;39
DF;EQUADOR;Residente;130
DF;MARROCOS;Provisório;17
DF;GUIANA;Temporário;6
DF;ARMÊNIA;Residente;5
DF;TURQUIA;Temporário;10
DF;MARROCOS;Residente;58
DF;BENIN;Residente;20
DF;GUIANA FRANCESA;Residente;11
DF;EGITO;Residente;49
DF;AFEGANISTÃO;Residente;8
DF;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;9
DF;ALEMANHA;Temporário;13
DF;SURINAME;Temporário;2
DF;CHINA;Temporário;26
DF;CHILE;Temporário;51
DF;SUÉCIA;Residente;41
DF;AFRICA DO SUL;Residente;20
DF;FILIPINAS;Residente;51
DF;SENEGAL;Residente;94
DF;eritréia;Residente;1
DF;TOGO;Residente;18
DF;NIGÉRIA;Temporário;8
DF;FILIPINAS;Temporário;21
DF;PAQUISTÃO;Temporário;6
DF;INDIA;Temporário;15
DF;GUINÉ;Residente;10
DF;UCRÂNIA;Temporário;23
DF;COSTA RICA;Residente;26
DF;GUINÉ BISSAU;Provisório;7
DF;HONDURAS;Temporário;6
DF;RÚSSIA;Provisório;10
DF;AUSTRIA;Residente;47
DF;IRÃ;Temporário;12
DF;SÉRVIA;Residente;12
DF;MOÇAMBIQUE;Temporário;30
DF;ARGÉLIA;Temporário;2
DF;ROMÊNIA;Residente;23
DF;TURQUIA;Residente;36
DF;FILIPINAS;Provisório;40
DF;PAQUISTÃO;Provisório;30
DF;REPÚBLICA TCHECA;Residente;13
DF;COSTA RICA;Temporário;4
DF;AUSTRÁLIA;Temporário;2
DF;IRAQUE;Residente;24
DF;NICARÁGUA;Provisório;1
DF;MOÇAMBIQUE;Residente;29
DF;TOGO;Temporário;1
DF;TUNÍSIA;Residente;23
DF;HONDURAS;Residente;29
DF;ARGÉLIA;Residente;20
DF;PANAMÁ;Residente;18
DF;REINO UNIDO;Temporário;26
DF;INDONÉSIA;Residente;18
DF;NOVA ZELÂNDIA;Residente;34
DF;SUÍCA;Temporário;3
DF;AFEGANISTÃO;Provisório;2
DF;FRANÇA;Temporário;20
DF;GANA;Temporário;9
DF;MACEDÔNIA;Temporário;2
DF;SÍRIA;Provisório;8
DF;NICARÁGUA;Residente;19
DF;SUDÃO;Temporário;1
DF;GUIANA;Residente;5
DF;TAILÂNDIA;Residente;7
DF;ISRAEL;Residente;39
DF;PERU;Provisório;11
DF;GANA;Provisório;50
DF;NÍGER;Provisório;2
DF;CORÉIA DO SUL;Temporário;9
DF;IRÃ;Residente;53
DF;CONGO;Residente;39
DF;FINLÂNDIA;Residente;14
DF;INDIA;Provisório;11
DF;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;23
DF;ARGENTINA;Temporário;10
DF;GUINÉ EQUATORIAL;Temporário;7
DF;SENEGAL;Temporário;7
DF;TURQUIA;Provisório;8
DF;GUINÉ BISSAU;Temporário;19
DF;SENEGAL;Provisório;4
DF;PANAMÁ;Temporário;2
DF;SRI LANKA;Residente;4
DF;MOÇAMBIQUE;Provisório;10
DF;EGITO;Temporário;1
DF;NAMÍBIA;Residente;1
DF;CAMARÕES;Temporário;9
DF;QUÊNIA;Provisório;7
DF;RÚSSIA;Temporário;4
DF;JORDÂNIA;Provisório;2
DF;ESTÔNIA;Residente;3
DF;MÉXICO;Temporário;6
DF;GUINÉ;Temporário;3
DF;MAURITÂNIA;Residente;3
DF;LÍBIA;Provisório;3
DF;POLÔNIA;Temporário;5
DF;MARROCOS;Temporário;2
DF;MOLDOVA;Residente;3
DF;CANADÁ;Temporário;13
DF;COLÔMBIA;Provisório;18
DF;BENIN;Provisório;6
DF;JAMAICA;Temporário;2
DF;CROÁCIA;Residente;4
DF;EL SALVADOR;Provisório;1
DF;QUÊNIA;Residente;7
DF;ESLOVÁQUIA;Residente;7
DF;VIETINA;Residente;5
DF;ESPANHA;Temporário;12
DF;NIGÉRIA;Provisório;9
DF;SERVIA E MONTENEGRO;Residente;9
DF;ESLOVÊNIA;Residente;10
DF;NORUEGA;Residente;24
DF;SUÉCIA;Temporário;2
DF;ANGOLA;Provisório;15
DF;EGITO;Provisório;8
DF;DINAMARCA;Temporário;2
DF;GÂMBIA;Provisório;1
DF;TRINIDAD E TOBAGO;Provisório;1
DF;NICARÁGUA;Temporário;2
DF;SURINAME;Residente;3
DF;TRINIDAD E TOBAGO;Residente;6
DF;URUGUAI;Temporário;2
DF;ARÁBIA SAUDITA;Residente;5
DF;TANZÂNIA;Temporário;2
DF;CHINA;Provisório;3
DF;ZÂMBIA;Residente;2
DF;QUÊNIA;Temporário;2
DF;CAZAQUISTÃO;Residente;4
DF;COSTA DO MARFIM;Temporário;11
DF;APÁTRIDA;Residente;4
DF;IÊMEN;Residente;2
DF;TCHECOSLOVAQUIA;Residente;4
DF;ALBÂNIA;Residente;3
DF;ISLÂNDIA;Residente;1
DF;LÍBIA;Temporário;3
DF;GÂMBIA;Residente;5
DF;CONGO;Temporário;7
DF;TUNÍSIA;Provisório;2
DF;CAMARÕES;Provisório;4
DF;BELARUS;Residente;6
DF;ZIMBÁBUE;Residente;3
DF;SAO TOMÉ E PRÍNCIPE;Residente;5
DF;SURINAME;Provisório;2
DF;ESTADOS UNIDOS;Provisório;2
DF;MÉXICO;Provisório;3
DF;COSTA DO MARFIM;Provisório;2
DF;ALBÂNIA;Temporário;2
DF;SUDÃO;Residente;5
DF;GUATEMALA;Temporário;4
DF;TANZÂNIA;Residente;2
DF;IRAQUE;Provisório;6
DF;AFRICA DO SUL;Provisório;7
DF;GEÓRGIA;Provisório;1
DF;LITUÂNIA;Residente;6
DF;EL SALVADOR;Temporário;4
DF;GUINÉ;Provisório;1
DF;BOTSUANA;Residente;2
DF;REP. DOMINICANA;Temporário;3
DF;URUGUAI;Fronteiriço;1
DF;ETIÓPIA;Temporário;2
DF;UZBEQUISTÃO;Residente;1
DF;SÍRIA;Temporário;3
DF;CONGO;Provisório;3
DF;PALESTINA;Provisório;3
DF;REP. CENTRO AFRICANA;Residente;2
DF;JAMAICA;Residente;4
DF;BURKINA FASO;Provisório;1
DF;BELARUS;Temporário;1
DF;IRÃ;Provisório;3
DF;CAMBOJA;Residente;1
DF;FRANÇA;Provisório;1
DF;UGANDA;Residente;4
DF;CAZAQUISTÃO;Temporário;1
DF;TOGO;Provisório;5
DF;BURKINA FASO;Residente;3
DF;BÉLGICA;Temporário;2
DF;ERITRÉIA;Residente;1
DF;UGANDA;Provisório;1
DF;REP. DOMINICANA;Provisório;4
DF;EMIRADOS ÁRABES;Residente;1
DF;AUSTRÁLIA;Provisório;1
DF;PAÍSES BAIXOS;Provisório;1
DF;FINLÂNDIA;Temporário;1
DF;PORTO RICO;Residente;1
DF;ESPANHA;Provisório;2
DF;HONG-KONG (R.A.E.);Residente;1
DF;BAHAMA,IS;Residente;2
DF;TIMOR LESTE;Residente;1
DF;SAO TOMÉ E PRÍNCIPE;Temporário;1
DF;MYANMAR;Residente;1
DF;AFRICA DO SUL;Temporário;1
DF;LUXEMBURGO;Residente;2
DF;ARGENTINA;Provisório;2
DF;SOMÁLIA;Provisório;2
DF;SRI LANKA;Provisório;1
DF;BOLÍVIA;Provisório;2
DF;PORTUGAL;Provisório;1
DF;GUATEMALA;Provisório;1
DF;ISRAEL;Provisório;7
DF;MONGÓLIA;Residente;1
DF;JORDÂNIA;Temporário;1
DF;MACEDÔNIA;Residente;1
DF;REINO UNIDO;Provisório;1
DF;ITÁLIA;Provisório;2
DF;ANTÍGUA;Temporário;1
DF;BURKINA FASO;Temporário;1
DF;ROMÊNIA;Temporário;1
DF;ARGÉLIA;Provisório;1
DF;EQUADOR;Provisório;1
DF;GUIANA;Provisório;1
DF;MALI;Provisório;1
DF;CROÁCIA;Temporário;1
DF;INDONÉSIA;Temporário;1
DF;ROMÊNIA;Provisório;1
DF;MAURÍCIO;Residente;1
DF;URUGUAI;Provisório;1
DF;BURUNDI;Provisório;1
DF;IRLANDA;Temporário;1
DF;BURUNDI;Residente;1
DF;REP. CENTRO AFRICANA;Provisório;1
DF;RUANDA;Residente;1
DF;LÍBANO;Temporário;1
DF;HONDURAS;Provisório;1
DF;PARAGUAI;Provisório;1
DF;SERRA LEOA;Provisório;1
DF;MADAGASCAR;Temporário;2
CE;FRANÇA;Residente;929
CE;REINO UNIDO;Residente;184
CE;ESPANHA;Residente;523
CE;PORTUGAL;Residente;1886
CE;COLÔMBIA;Temporário;711
CE;PAÍSES BAIXOS;Residente;417
CE;ARGENTINA;Residente;931
CE;ITÁLIA;Residente;2123
CE;ALEMANHA;Residente;636
CE;CUBA;Residente;444
CE;CHILE;Residente;200
CE;SAO TOMÉ E PRÍNCIPE;Temporário;33
CE;ANGOLA;Temporário;377
CE;NORUEGA;Residente;151
CE;SUÍCA;Residente;424
CE;GUINÉ BISSAU;Residente;471
CE;CANADÁ;Residente;95
CE;CHINA;Residente;590
CE;ESTADOS UNIDOS;Residente;721
CE;CUBA;Provisório;156
CE;CABO VERDE;Residente;111
CE;COLÔMBIA;Residente;706
CE;GUINÉ BISSAU;Temporário;608
CE;VENEZUELA;Temporário;893
CE;BENIN;Residente;5
CE;ITÁLIA;Temporário;62
CE;VENEZUELA;Residente;531
CE;ESTADOS UNIDOS;Temporário;149
CE;CORÉIA DO SUL;Residente;349
CE;INDIA;Provisório;2
CE;AUSTRIA;Residente;110
CE;SUÍCA;Temporário;20
CE;JAPÃO;Residente;67
CE;REPÚBLICA TCHECA;Residente;23
CE;MOÇAMBIQUE;Temporário;122
CE;URUGUAI;Residente;156
CE;COSTA RICA;Residente;29
CE;GUINÉ BISSAU;Provisório;30
CE;BOLÍVIA;Residente;92
CE;CROÁCIA;Residente;3
CE;HAITI;Residente;38
CE;MARROCOS;Residente;35
CE;ISRAEL;Residente;14
CE;SÍRIA;Residente;8
CE;BÉLGICA;Residente;121
CE;ALEMANHA;Temporário;38
CE;LÍBANO;Residente;19
CE;CABO VERDE;Temporário;95
CE;HONDURAS;Residente;17
CE;HUNGRIA;Temporário;4
CE;PAQUISTÃO;Residente;18
CE;PERU;Residente;171
CE;SENEGAL;Provisório;3
CE;FRANÇA;Temporário;61
CE;SAO TOMÉ E PRÍNCIPE;Residente;23
CE;PERU;Temporário;66
CE;GANA;Temporário;2
CE;MOÇAMBIQUE;Residente;15
CE;FILIPINAS;Residente;12
CE;MÉXICO;Residente;57
CE;PANAMÁ;Temporário;2
CE;EQUADOR;Residente;66
CE;HONDURAS;Temporário;19
CE;FILIPINAS;Provisório;3
CE;IRLANDA;Residente;26
CE;CHINA;Provisório;11
CE;POLÔNIA;Residente;43
CE;CANADÁ;Temporário;2
CE;GRÉCIA;Residente;23
CE;CHINA;Temporário;35
CE;NICARÁGUA;Temporário;4
CE;INDIA;Residente;38
CE;ESPANHA;Temporário;26
CE;AUSTRÁLIA;Residente;19
CE;RÚSSIA;Residente;28
CE;COSTA DO MARFIM;Temporário;1
CE;ARGÉLIA;Residente;7
CE;CROÁCIA;Temporário;6
CE;MÉXICO;Temporário;15
CE;PAÍSES BAIXOS;Temporário;12
CE;GUIANA FRANCESA;Residente;9
CE;ESLOVÊNIA;Residente;11
CE;SUÉCIA;Residente;64
CE;CUBA;Temporário;20
CE;ANGOLA;Residente;86
CE;FILIPINAS;Temporário;17
CE;DINAMARCA;Residente;58
CE;SÍRIA;Temporário;1
CE;CHILE;Temporário;63
CE;GUINÉ;Provisório;1
CE;HUNGRIA;Residente;15
CE;GÂMBIA;Temporário;1
CE;GUATEMALA;Residente;11
CE;NIGÉRIA;Residente;23
CE;QUÊNIA;Provisório;1
CE;PORTUGAL;Temporário;25
CE;FINLÂNDIA;Residente;19
CE;NOVA ZELÂNDIA;Residente;13
CE;EL SALVADOR;Residente;22
CE;TURQUIA;Provisório;1
CE;BAREINE;Residente;1
CE;BOLÍVIA;Temporário;29
CE;INDONÉSIA;Temporário;3
CE;GUATEMALA;Temporário;1
CE;SENEGAL;Residente;70
CE;PARAGUAI;Temporário;21
CE;HAITI;Temporário;18
CE;BÉLGICA;Temporário;4
CE;VENEZUELA;Provisório;50
CE;DINAMARCA;Temporário;3
CE;ARGENTINA;Temporário;23
CE;PARAGUAI;Residente;48
CE;GABÃO;Temporário;3
CE;ISRAEL;Temporário;3
CE;REPÚBLICA TCHECA;Temporário;5
CE;SENEGAL;Temporário;7
CE;PORTUGAL;Provisório;1
CE;PAQUISTÃO;Temporário;5
CE;COSTA RICA;Temporário;4
CE;LITUÂNIA;Residente;16
CE;CORÉIA DO SUL;Temporário;6
CE;BÓSNIA-HERZEGOVINA;Residente;1
CE;CONGO;Temporário;3
CE;LÍBANO;Provisório;2
CE;GEÓRGIA;Residente;2
CE;TURQUIA;Residente;10
CE;EQUADOR;Temporário;25
CE;REP. DOMINICANA;Temporário;1
CE;SUÉCIA;Temporário;3
CE;CONGO;Residente;7
CE;TUNÍSIA;Residente;12
CE;ZÂMBIA;Residente;2
CE;REINO UNIDO;Temporário;5
CE;ALBÂNIA;Residente;7
CE;INDIA;Temporário;4
CE;SERVIA E MONTENEGRO;Residente;2
CE;AUSTRIA;Temporário;5
CE;ITÁLIA;Provisório;3
CE;ESLOVÊNIA;Temporário;4
CE;NIGÉRIA;Temporário;2
CE;NICARÁGUA;Residente;8
CE;ESLOVÁQUIA;Residente;2
CE;TCHECOSLOVAQUIA;Residente;5
CE;ISLÂNDIA;Residente;2
CE;EGITO;Residente;10
CE;EL SALVADOR;Provisório;3
CE;LITUÂNIA;Temporário;1
CE;MARROCOS;Provisório;3
CE;RÚSSIA;Provisório;12
CE;CABO VERDE;Provisório;5
CE;EL SALVADOR;Temporário;2
CE;GANA;Residente;3
CE;JORDÂNIA;Residente;2
CE;JAMAICA;Provisório;1
CE;IÊMEN;Residente;1
CE;NORUEGA;Temporário;7
CE;RÚSSIA;Temporário;3
CE;TUNÍSIA;Temporário;2
CE;TUNÍSIA;Provisório;1
CE;GABÃO;Residente;1
CE;BOLÍVIA;Provisório;3
CE;URUGUAI;Temporário;2
CE;AFRICA DO SUL;Residente;6
CE;BURKINA FASO;Residente;1
CE;POLÔNIA;Temporário;6
CE;INDONÉSIA;Residente;1
CE;ROMÊNIA;Residente;12
CE;BANGLADESH;Residente;5
CE;SÉRVIA;Temporário;2
CE;COLÔMBIA;Provisório;9
CE;NÍGER;Residente;1
CE;ANGOLA;Provisório;3
CE;NIGÉRIA;Provisório;1
CE;SÉRVIA;Residente;3
CE;MONGÓLIA;Residente;1
CE;NACIONALIDADE INDEFINIDA;Provisório;2
CE;PANAMÁ;Residente;12
CE;REP. DOMINICANA;Residente;5
CE;UNIÃO SOVIÉTICA;Residente;1
CE;CAMARÕES;Residente;7
CE;CAMARÕES;Provisório;1
CE;NICARÁGUA;Provisório;2
CE;MÉXICO;Provisório;1
CE;PALESTINA;Residente;2
CE;TRINIDAD E TOBAGO;Residente;3
CE;IRÃ;Residente;6
CE;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;3
CE;UCRÂNIA;Residente;1
CE;SUÍCA;Provisório;1
CE;LUXEMBURGO;Residente;9
CE;ROMÊNIA;Temporário;3
CE;REP. MONTENEGRO;Residente;1
CE;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;1
CE;BENIN;Temporário;5
CE;EGITO;Provisório;2
CE;ARMÊNIA;Residente;1
CE;ALBÂNIA;Temporário;2
CE;LETÔNIA;Residente;1
CE;GUINÉ;Residente;3
CE;SRI LANKA;Residente;3
CE;GRÉCIA;Temporário;1
CE;ESPANHA;Provisório;1
CE;SAO TOMÉ E PRÍNCIPE;Provisório;1
CE;TIMOR LESTE;Residente;3
CE;KOSOVO;Residente;1
CE;GUIANA;Residente;2
CE;ESLOVÁQUIA;Temporário;1
CE;ARGENTINA;Provisório;3
CE;QUÊNIA;Residente;1
CE;CHILE;Provisório;2
CE;MAURÍCIO;Residente;1
CE;ZIMBÁBUE;Residente;1
CE;TAILÂNDIA;Temporário;1
CE;TOGO;Temporário;1
CE;SERRA LEOA;Residente;1
CE;CANADÁ;Provisório;3
CE;MAURITÂNIA;Residente;2
CE;BULGÁRIA;Residente;5
CE;IRAQUE;Residente;3
CE;BARBADOS;Residente;2
CE;MACAU (R.A.E.);Residente;1
CE;JAMAICA;Residente;1
CE;MADAGASCAR;Temporário;1
CE;PERU;Provisório;1
CE;QUIRGUISTÃO;Residente;1
CE;COSTA DO MARFIM;Residente;1
CE;PORTO RICO;Residente;1
CE;GÂMBIA;Residente;2
CE;TAILÂNDIA;Residente;1
CE;GANA;Provisório;1
CE;LIECHTENSTEIN;Residente;1
CE;FINLÂNDIA;Temporário;1
CE;MALÁSIA;Residente;1
CE;ZÂMBIA;Temporário;1
CE;JAMAICA;Temporário;2
CE;AFEGANISTÃO;Residente;1
CE;ARÁBIA SAUDITA;Residente;1
PR;ARGENTINA;Fronteiriço;49
PR;CHIPRE;Residente;1
PR;ETIÓPIA;Provisório;1
PR;BOLÍVIA;Provisório;3
PR;CORÉIA DO SUL;Provisório;2
PR;ETIÓPIA;Residente;1
PR;GUIANA;Provisório;2
PR;BELIZE;Temporário;1
PR;MYANMAR;Residente;2
PR;LÍBANO;Fronteiriço;1
PR;BARBADOS;Residente;1
PR;IRAQUE;Provisório;1
PR;BANGLADESH;Temporário;43
PR;FILIPINAS;Temporário;6
PR;BAREINE;Provisório;1
PR;TURQUIA;Provisório;2
PR;MAURÍCIO;Residente;4
PR;NACIONALIDADE INDEFINIDA;Provisório;1
SC;MAURITÂNIA;Residente;4
SC;TCHECOSLOVAQUIA;Residente;5
SC;GUINÉ;Residente;32
RS;NIGÉRIA;Residente;41
RS;CHINA;Residente;631
RS;EQUADOR;Temporário;147
RS;HAITI;Temporário;2278
RS;MALÁSIA;Residente;44
RS;REINO UNIDO;Residente;291
RS;COLÔMBIA;Temporário;1081
RS;BENIN;Residente;17
RS;RÚSSIA;Residente;172
RS;CAMARÕES;Temporário;6
RS;PERU;Temporário;246
RS;GUINÉ BISSAU;Residente;70
RS;POLÔNIA;Residente;318
RS;BANGLADESH;Temporário;39
RS;TOGO;Residente;19
RS;IRLANDA;Residente;35
RS;ANGOLA;Residente;109
RS;CHINA;Temporário;51
RS;CORÉIA DO SUL;Residente;151
RS;CHILE;Temporário;150
RS;TRINIDAD E TOBAGO;Temporário;1
RS;MOÇAMBIQUE;Residente;30
RS;GRÉCIA;Residente;71
RS;EQUADOR;Residente;203
RS;ESPANHA;Temporário;21
RS;PARAGUAI;Temporário;297
RS;ESTADOS UNIDOS;Temporário;172
RS;MÉXICO;Residente;177
RS;ANGOLA;Temporário;62
RS;BÉLGICA;Residente;68
RS;UCRÂNIA;Temporário;8
RS;GUINÉ EQUATORIAL;Residente;1
RS;ALEMANHA;Provisório;9
RS;CABO VERDE;Residente;36
RS;TCHECOSLOVAQUIA;Residente;9
RS;REP. DOMINICANA;Provisório;31
RS;EGITO;Residente;42
RS;GUINÉ;Residente;38
RS;PARAGUAI;Residente;835
RS;REP. DOMINICANA;Temporário;22
RS;AUSTRIA;Residente;92
RS;CORÉIA DO SUL;Temporário;19
RS;JAMAICA;Residente;1
RS;CANADÁ;Residente;138
RS;AFEGANISTÃO;Temporário;42
RS;GANA;Residente;200
RS;MOÇAMBIQUE;Temporário;111
RS;INDIA;Temporário;21
RS;PANAMÁ;Residente;43
RS;INDIA;Residente;44
RS;GUATEMALA;Temporário;6
RS;COLÔMBIA;Provisório;44
RS;ALEMANHA;Temporário;61
